hotel,is_canceled,lead_time,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,market_segment,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,booking_changes,days_in_waiting_list,customer_type,adr,required_car_parking_spaces,total_of_special_requests,arrival_date_month_num,arrival_date,room_assignment_changed,total_stay_nights,total_people,is_adr_0,Agent_check,foreigner,arrival_weekday,customer_name,status
Resort Hotel,1,128,32,6,2,3,2,0.0,0,BB,Online TA,TA/TO,0,0,0,0,0,Transient,239.0,0,1,08,2017-08-06,0,5,2.0,0,1,1,6,Guest_0136,Expected
Resort Hotel,1,142,32,6,2,3,2,0.0,0,BB,Online TA,TA/TO,0,0,0,0,0,Transient,220.0,0,0,08,2017-08-06,0,5,2.0,0,1,1,6,Guest_0137,Expected
Resort Hotel,1,126,32,6,2,3,2,0.0,0,BB,Online TA,TA/TO,0,0,0,0,0,Transient,239.0,0,1,08,2017-08-06,0,5,2.0,0,1,0,6,Guest_0138,Expected
Resort Hotel,1,172,32,6,2,2,2,0.0,0,BB,Offline TA/TO,TA/TO,0,0,0,0,0,Transient,116.5,0,0,08,2017-08-06,0,4,2.0,0,1,0,6,Guest_0139,Expected
Resort Hotel,1,31,32,6,2,3,2,0.0,0,HB,Online TA,TA/TO,0,0,0,0,0,Transient,225.6,0,1,08,2017-08-06,0,5,2.0,0,1,0,6,Guest_0140,Expected
Resort Hotel,1,126,32,6,2,3,2,0.0,0,BB,Online TA,TA/TO,0,0,0,1,0,Transient,259.0,0,0,08,2017-08-06,0,5,2.0,0,1,1,6,Guest_0141,Expected
Resort Hotel,1,177,32,6,2,2,2,0.0,0,BB,Offline TA/TO,TA/TO,0,0,0,0,0,Transient,116.5,0,0,08,2017-08-06,0,4,2.0,0,1,0,6,Guest_0142,Expected
Resort Hotel,1,343,32,6,2,4,2,0.0,0,BB,Online TA,TA/TO,0,0,0,0,0,Transient,207.3,0,2,08,2017-08-06,0,6,2.0,0,1,1,6,Guest_0143,Expected
Resort Hotel,1,190,32,6,2,4,2,0.0,0,HB,Online TA,TA/TO,0,0,0,0,0,Transient,202.0,0,0,08,2017-08-06,0,6,2.0,0,1,1,6,Guest_0144,Expected
Resort Hotel,1,117,32,6,2,4,2,1.0,0,HB,Online TA,TA/TO,0,0,0,0,0,Transient,303.7,0,1,08,2017-08-06,0,6,3.0,0,1,0,6,Guest_0145,Expected
Resort Hotel,1,178,32,6,2,5,2,0.0,0,BB,Online TA,TA/TO,0,0,0,0,0,Transient,200.0,0,2,08,2017-08-06,0,7,2.0,0,1,0,6,Guest_0146,Expected
Resort Hotel,1,178,32,6,2,5,2,0.0,0,BB,Online TA,TA/TO,0,0,0,0,0,Transient,218.0,0,2,08,2017-08-06,0,7,2.0,0,1,0,6,Guest_0147,Expected
Resort Hotel,1,177,32,6,2,5,2,0.0,0,BB,Online TA,TA/TO,0,0,0,0,0,Transient,156.96,0,0,08,2017-08-06,0,7,2.0,0,1,0,6,Guest_0148,Expected
Resort Hotel,1,314,32,6,2,5,3,0.0,0,HB,Online TA,TA/TO,0,0,0,0,0,Transient,133.74,0,0,08,2017-08-06,0,7,3.0,0,1,0,6,Guest_0149,Expected
Resort Hotel,1,185,32,6,2,5,2,0.0,0,Undefined,Offline TA/TO,TA/TO,0,0,0,0,0,Transient,194.0,0,0,08,2017-08-06,0,7,2.0,0,1,0,6,Guest_0150,Expected
Resort Hotel,1,177,32,6,2,5,2,0.0,0,BB,Online TA,TA/TO,0,0,0,0,0,Transient,156.96,0,0,08,2017-08-06,0,7,2.0,0,1,0,6,Guest_0151,Expected
Resort Hotel,1,194,32,6,3,5,2,0.0,0,FB,Online TA,TA/TO,0,0,0,0,0,Transient,178.56,0,0,08,2017-08-06,0,8,2.0,0,1,0,6,Guest_0152,Expected
Resort Hotel,1,96,32,6,4,5,2,0.0,0,BB,Online TA,TA/TO,0,0,0,0,0,Transient,230.0,0,0,08,2017-08-06,0,9,2.0,0,1,1,6,Guest_0153,Expected
Resort Hotel,1,157,32,6,4,5,3,0.0,0,HB,Online TA,TA/TO,0,0,0,1,0,Transient,250.0,0,0,08,2017-08-06,0,9,3.0,0,1,0,6,Guest_0154,Expected
Resort Hotel,1,310,32,6,4,5,2,0.0,0,HB,Online TA,TA/TO,0,0,0,0,0,Transient,206.0,0,0,08,2017-08-06,0,9,2.0,0,1,0,6,Guest_0155,Expected
Resort Hotel,1,113,32,6,4,6,2,1.0,0,FB,Offline TA/TO,TA/TO,0,0,0,1,0,Transient,294.5,0,0,08,2017-08-06,0,10,3.0,0,1,0,6,Guest_0156,Expected
Resort Hotel,1,45,32,6,4,10,3,0.0,0,BB,Online TA,TA/TO,0,0,0,0,0,Transient,216.0,0,0,08,2017-08-06,0,14,3.0,0,1,0,6,Guest_0157,Expected
Resort Hotel,1,174,32,7,1,1,3,1.0,0,BB,Online TA,TA/TO,0,0,0,0,0,Transient,275.0,0,0,08,2017-08-07,0,2,4.0,0,1,0,0,Guest_0158,Expected
Resort Hotel,1,153,32,7,1,2,2,0.0,0,BB,Online TA,TA/TO,0,0,0,0,0,Transient,240.0,0,0,08,2017-08-07,0,3,2.0,0,1,1,0,Guest_0159,Expected
Resort Hotel,1,41,32,7,1,2,2,2.0,0,HB,Online TA,TA/TO,0,0,0,0,0,Transient,378.0,0,0,08,2017-08-07,0,3,4.0,0,1,1,0,Guest_0160,Expected
Resort Hotel,1,139,32,7,1,2,2,0.0,0,BB,Online TA,TA/TO,0,0,0,0,0,Transient,240.0,0,1,08,2017-08-07,0,3,2.0,0,1,1,0,Guest_0161,Expected
Resort Hotel,1,184,32,7,1,2,2,0.0,0,BB,Online TA,TA/TO,0,0,0,0,0,Transient,200.0,0,0,08,2017-08-07,0,3,2.0,0,1,0,0,Guest_0162,Expected
Resort Hotel,1,153,32,7,1,2,2,0.0,0,BB,Online TA,TA/TO,0,0,0,0,0,Transient,220.0,0,1,08,2017-08-07,0,3,2.0,0,1,1,0,Guest_0163,Expected
Resort Hotel,1,152,32,7,1,2,2,0.0,0,BB,Online TA,TA/TO,0,0,0,0,0,Transient,220.0,0,1,08,2017-08-07,0,3,2.0,0,1,1,0,Guest_0164,Expected
Resort Hotel,1,128,32,7,1,3,2,2.0,0,HB,Online TA,TA/TO,0,0,0,0,0,Transient,317.0,0,0,08,2017-08-07,0,4,4.0,0,1,1,0,Guest_0165,Expected
Resort Hotel,1,88,32,7,1,3,2,0.0,0,HB,Online TA,TA/TO,0,0,0,0,0,Transient,262.0,0,0,08,2017-08-07,0,4,2.0,0,1,1,0,Guest_0166,Expected
Resort Hotel,1,138,32,7,1,3,2,1.0,0,HB,Online TA,TA/TO,0,0,0,1,0,Transient,298.0,0,0,08,2017-08-07,0,4,3.0,0,1,1,0,Guest_0167,Expected
Resort Hotel,1,152,32,7,1,2,2,0.0,0,BB,Direct,Direct,0,0,0,0,0,Transient,248.33,0,0,08,2017-08-07,0,3,2.0,0,1,1,0,Guest_0168,Expected
Resort Hotel,1,216,32,7,1,4,2,0.0,0,HB,Online TA,TA/TO,0,0,0,0,0,Transient,198.0,0,0,08,2017-08-07,0,5,2.0,0,1,1,0,Guest_0169,Expected
Resort Hotel,1,265,32,7,1,4,2,2.0,0,Undefined,Online TA,TA/TO,0,0,0,1,0,Transient,207.18,0,0,08,2017-08-07,0,5,4.0,0,1,0,0,Guest_0170,Expected
Resort Hotel,1,216,32,7,1,4,2,0.0,0,HB,Direct,Direct,0,0,0,1,0,Transient,181.2,0,0,08,2017-08-07,0,5,2.0,0,1,1,0,Guest_0171,Expected
Resort Hotel,1,311,32,7,1,3,2,0.0,0,HB,Online TA,TA/TO,0,0,0,0,0,Transient,201.6,0,0,08,2017-08-07,0,4,2.0,0,1,1,0,Guest_0172,Expected
Resort Hotel,1,187,32,7,1,5,2,0.0,0,HB,Online TA,TA/TO,0,0,0,0,0,Transient,212.0,0,1,08,2017-08-07,0,6,2.0,0,1,1,0,Guest_0173,Expected
Resort Hotel,1,213,32,7,1,5,2,0.0,0,BB,Direct,Direct,0,0,0,2,0,Transient,197.4,0,1,08,2017-08-07,0,6,2.0,0,1,1,0,Guest_0174,Expected
Resort Hotel,1,228,32,7,1,5,2,0.0,0,BB,Online TA,TA/TO,0,0,0,0,0,Transient,206.0,0,0,08,2017-08-07,0,6,2.0,0,1,1,0,Guest_0175,Expected
Resort Hotel,1,141,32,7,1,5,2,0.0,0,BB,Online TA,TA/TO,0,0,0,0,0,Transient,220.0,0,1,08,2017-08-07,0,6,2.0,0,1,1,0,Guest_0176,Expected
Resort Hotel,1,141,32,7,1,5,2,0.0,0,HB,Online TA,TA/TO,0,0,0,0,0,Transient,252.0,0,1,08,2017-08-07,0,6,2.0,0,1,1,0,Guest_0177,Expected
Resort Hotel,1,103,32,7,2,5,2,0.0,0,BB,Online TA,TA/TO,0,0,0,0,0,Transient,230.0,0,1,08,2017-08-07,0,7,2.0,0,1,1,0,Guest_0178,Expected
Resort Hotel,1,143,32,7,2,5,2,1.0,0,BB,Online TA,TA/TO,0,0,0,0,0,Transient,178.1,0,1,08,2017-08-07,0,7,3.0,0,1,0,0,Guest_0179,Expected
Resort Hotel,1,196,32,7,2,5,2,0.0,0,BB,Online TA,TA/TO,0,0,0,0,0,Transient,168.0,0,1,08,2017-08-07,0,7,2.0,0,1,1,0,Guest_0180,Expected
Resort Hotel,1,204,32,7,2,5,2,0.0,0,HB,Online TA,TA/TO,0,0,0,0,0,Transient,198.0,0,1,08,2017-08-07,0,7,2.0,0,1,1,0,Guest_0181,Expected
Resort Hotel,1,257,32,7,2,5,2,0.0,0,BB,Online TA,TA/TO,0,0,0,0,0,Transient-Party,153.75,0,3,08,2017-08-07,0,7,2.0,0,1,0,0,Guest_0182,Expected
Resort Hotel,1,316,32,7,2,5,3,0.0,0,BB,Online TA,TA/TO,0,0,0,1,0,Transient,188.38,0,2,08,2017-08-07,0,7,3.0,0,1,1,0,Guest_0183,Expected
Resort Hotel,1,193,32,7,2,5,2,0.0,0,HB,Online TA,TA/TO,0,0,0,0,0,Transient,202.0,0,1,08,2017-08-07,0,7,2.0,0,1,1,0,Guest_0184,Expected
Resort Hotel,1,200,32,7,2,5,2,0.0,0,HB,Online TA,TA/TO,0,0,0,0,0,Transient,200.0,0,0,08,2017-08-07,0,7,2.0,0,1,1,0,Guest_0185,Expected
Resort Hotel,1,192,32,7,2,5,2,0.0,0,HB,Online TA,TA/TO,0,0,0,1,0,Transient,164.0,0,0,08,2017-08-07,0,7,2.0,0,1,0,0,Guest_0186,Expected
Resort Hotel,1,200,32,7,2,5,2,0.0,0,HB,Online TA,TA/TO,0,0,0,0,0,Transient,200.0,0,0,08,2017-08-07,0,7,2.0,0,1,1,0,Guest_0187,Expected
Resort Hotel,1,105,32,7,3,5,2,0.0,0,HB,Online TA,TA/TO,0,0,0,0,0,Transient,262.0,0,1,08,2017-08-07,0,8,2.0,0,1,1,0,Guest_0188,Expected
Resort Hotel,1,188,32,7,2,5,2,0.0,0,HB,Online TA,TA/TO,0,0,0,1,0,Transient,172.0,0,0,08,2017-08-07,0,7,2.0,0,1,0,0,Guest_0189,Expected
Resort Hotel,1,298,32,7,3,6,2,1.0,0,HB,Direct,Direct,0,0,0,1,0,Transient,195.95,0,1,08,2017-08-07,0,9,3.0,0,0,0,0,Guest_0190,Expected
Resort Hotel,1,260,32,7,3,7,2,2.0,0,HB,Online TA,TA/TO,0,0,0,0,0,Transient,292.0,0,0,08,2017-08-07,0,10,4.0,0,1,1,0,Guest_0191,Expected
Resort Hotel,1,165,32,7,3,7,2,0.0,0,HB,Offline TA/TO,TA/TO,0,0,0,0,0,Contract,151.5,0,0,08,2017-08-07,0,10,2.0,0,1,0,0,Guest_0192,Expected
Resort Hotel,1,328,32,7,4,10,2,2.0,0,HB,Online TA,TA/TO,0,0,0,0,0,Transient,292.0,0,0,08,2017-08-07,0,14,4.0,0,1,1,0,Guest_0193,Expected
Resort Hotel,1,153,32,8,0,1,2,0.0,0,BB,Online TA,TA/TO,0,0,0,0,0,Transient,220.0,0,1,08,2017-08-08,0,1,2.0,0,1,1,1,Guest_0194,Expected
Resort Hotel,1,166,32,8,0,3,2,2.0,0,BB,Direct,Direct,0,0,0,0,0,Transient,215.0,0,0,08,2017-08-08,0,3,4.0,0,1,0,1,Guest_0195,Expected
Resort Hotel,1,196,32,8,0,3,2,0.0,0,BB,Online TA,TA/TO,0,0,0,0,0,Transient,168.0,0,1,08,2017-08-08,0,3,2.0,0,1,1,1,Guest_0196,Expected
Resort Hotel,1,225,32,8,0,4,2,0.0,0,BB,Online TA,TA/TO,0,0,0,0,0,Transient,206.0,0,2,08,2017-08-08,0,4,2.0,0,1,1,1,Guest_0197,Expected
Resort Hotel,1,193,32,8,0,4,2,0.0,0,BB,Online TA,TA/TO,0,0,0,0,0,Transient,190.0,0,1,08,2017-08-08,0,4,2.0,0,1,0,1,Guest_0198,Expected
Resort Hotel,1,34,32,8,0,4,2,1.0,0,BB,Online TA,TA/TO,0,0,0,0,0,Transient,216.0,0,0,08,2017-08-08,0,4,3.0,0,1,0,1,Guest_0199,Expected
Resort Hotel,1,34,32,8,1,5,2,0.0,0,HB,Online TA,TA/TO,0,0,0,0,0,Transient,231.84,0,2,08,2017-08-08,0,6,2.0,0,1,0,1,Guest_0200,Expected
Resort Hotel,1,199,32,8,1,5,2,0.0,0,BB,Online TA,TA/TO,0,0,0,0,0,Transient,168.0,0,1,08,2017-08-08,0,6,2.0,0,1,1,1,Guest_0201,Expected
Resort Hotel,1,314,32,8,1,5,3,1.0,0,HB,Online TA,TA/TO,0,0,0,0,0,Transient,297.0,0,0,08,2017-08-08,0,6,4.0,0,1,1,1,Guest_0202,Expected
Resort Hotel,1,339,32,8,2,6,2,0.0,0,HB,Online TA,TA/TO,0,0,0,0,0,Transient,185.4,0,1,08,2017-08-08,0,8,2.0,0,1,1,1,Guest_0203,Expected
Resort Hotel,1,32,32,9,0,2,2,0.0,0,BB,Online TA,TA/TO,0,0,0,0,0,Transient,230.0,0,0,08,2017-08-09,0,2,2.0,0,1,0,2,Guest_0204,Expected
Resort Hotel,1,129,32,9,0,3,2,0.0,0,BB,Online TA,TA/TO,0,0,0,0,0,Transient,259.0,0,1,08,2017-08-09,0,3,2.0,0,1,0,2,Guest_0205,Expected
Resort Hotel,1,184,32,9,1,4,2,0.0,0,HB,Offline TA/TO,TA/TO,0,0,0,0,0,Contract,134.85,0,0,08,2017-08-09,0,5,2.0,0,1,1,2,Guest_0206,Expected
Resort Hotel,1,239,32,9,1,4,2,0.0,0,BB,Direct,Direct,0,0,0,0,0,Transient,196.2,0,0,08,2017-08-09,0,5,2.0,0,1,1,2,Guest_0207,Expected
Resort Hotel,1,198,32,9,2,4,2,0.0,0,BB,Online TA,TA/TO,0,0,0,1,0,Transient,258.0,0,0,08,2017-08-09,0,6,2.0,0,1,1,2,Guest_0208,Expected
Resort Hotel,1,116,32,9,2,8,2,1.0,0,HB,Direct,Direct,0,0,0,3,0,Transient,392.0,0,0,08,2017-08-09,0,10,3.0,0,1,0,2,Guest_0209,Expected
Resort Hotel,1,28,32,9,2,8,2,0.0,0,HB,Offline TA/TO,TA/TO,0,0,0,0,0,Contract,149.5,0,1,08,2017-08-09,0,10,2.0,0,1,0,2,Guest_0210,Expected
Resort Hotel,1,116,32,9,2,8,2,1.0,0,FB,Online TA,TA/TO,0,0,0,1,0,Transient,294.5,0,2,08,2017-08-09,0,10,3.0,0,1,0,2,Guest_0211,Expected
Resort Hotel,1,0,32,10,0,1,2,0.0,0,BB,Direct,Direct,0,0,0,0,0,Transient,8.0,0,0,08,2017-08-10,0,1,2.0,0,0,0,3,Guest_0212,Expected
Resort Hotel,1,50,32,10,0,1,2,2.0,0,BB,Online TA,TA/TO,0,0,0,0,0,Transient,280.0,0,1,08,2017-08-10,0,1,4.0,0,1,1,3,Guest_0213,Expected
Resort Hotel,1,91,32,10,2,3,2,1.0,0,HB,Online TA,TA/TO,0,0,0,0,0,Transient,273.25,0,0,08,2017-08-10,0,5,3.0,0,1,0,3,Guest_0214,Expected
Resort Hotel,1,95,32,10,2,4,2,0.0,0,BB,Online TA,TA/TO,0,0,0,0,0,Transient,230.0,0,0,08,2017-08-10,0,6,2.0,0,1,1,3,Guest_0215,Expected
Resort Hotel,1,95,32,10,2,4,1,0.0,0,BB,Online TA,TA/TO,0,0,0,0,0,Transient,222.0,0,1,08,2017-08-10,0,6,1.0,0,1,0,3,Guest_0216,Expected
Resort Hotel,1,29,32,10,2,4,2,0.0,0,BB,Offline TA/TO,TA/TO,0,0,0,0,0,Group,146.0,0,1,08,2017-08-10,0,6,2.0,0,1,0,3,Guest_0217,Expected
Resort Hotel,1,94,32,10,2,4,2,0.0,0,BB,Online TA,TA/TO,0,0,0,0,0,Transient,230.0,0,1,08,2017-08-10,0,6,2.0,0,1,1,3,Guest_0218,Expected
Resort Hotel,1,95,32,10,2,4,2,0.0,0,BB,Online TA,TA/TO,0,0,0,0,0,Transient,230.0,0,1,08,2017-08-10,0,6,2.0,0,1,0,3,Guest_0219,Expected
Resort Hotel,1,45,32,10,1,3,2,0.0,0,BB,Online TA,TA/TO,0,0,0,0,0,Transient,270.0,0,1,08,2017-08-10,0,4,2.0,0,1,1,3,Guest_0220,Expected
Resort Hotel,1,184,32,10,2,5,2,2.0,0,BB,Online TA,TA/TO,0,0,0,0,0,Transient,264.29,0,0,08,2017-08-10,0,7,4.0,0,1,1,3,Guest_0221,Expected
Resort Hotel,1,172,32,10,2,5,2,0.0,0,HB,Online TA,TA/TO,0,0,0,0,0,Transient,250.0,0,2,08,2017-08-10,0,7,2.0,0,1,1,3,Guest_0222,Expected
Resort Hotel,1,289,32,10,2,8,1,0.0,0,BB,Offline TA/TO,TA/TO,0,0,0,0,0,Contract,104.85,0,1,08,2017-08-10,0,10,1.0,0,1,0,3,Guest_0223,Expected
Resort Hotel,1,338,32,10,2,8,2,2.0,0,HB,Direct,Direct,0,0,0,0,0,Transient,231.6,0,2,08,2017-08-10,0,10,4.0,0,1,0,3,Guest_0224,Expected
Resort Hotel,1,289,32,10,2,8,1,0.0,0,BB,Offline TA/TO,TA/TO,0,0,0,0,0,Contract,104.85,0,1,08,2017-08-10,0,10,1.0,0,1,0,3,Guest_0225,Expected
Resort Hotel,1,199,32,10,3,8,2,1.0,0,BB,Direct,Direct,0,0,0,0,0,Transient,163.33,0,0,08,2017-08-10,0,11,3.0,0,1,1,3,Guest_0226,Expected
Resort Hotel,1,47,32,11,2,2,2,0.0,0,BB,Online TA,TA/TO,0,0,0,0,0,Transient,230.0,0,1,08,2017-08-11,0,4,2.0,0,1,1,4,Guest_0227,Expected
Resort Hotel,1,11,32,11,2,2,2,0.0,0,HB,Online TA,TA/TO,0,0,0,0,0,Transient,252.0,0,1,08,2017-08-11,0,4,2.0,0,1,0,4,Guest_0228,Expected
Resort Hotel,1,106,32,11,2,2,2,0.0,0,BB,Online TA,TA/TO,0,0,0,0,0,Transient,250.0,0,1,08,2017-08-11,0,4,2.0,0,1,1,4,Guest_0229,Expected
Resort Hotel,1,311,32,11,2,2,1,0.0,0,HB,Online TA,TA/TO,0,0,0,2,0,Transient,201.6,0,1,08,2017-08-11,0,4,1.0,0,1,1,4,Guest_0230,Expected
Resort Hotel,1,262,32,11,2,2,2,0.0,0,BB,Online TA,TA/TO,0,0,0,0,0,Transient,153.75,0,0,08,2017-08-11,0,4,2.0,0,1,0,4,Guest_0231,Expected
Resort Hotel,1,184,32,11,2,5,2,1.0,0,HB,Online TA,TA/TO,0,0,0,1,0,Transient,259.43,0,2,08,2017-08-11,0,7,3.0,0,1,1,4,Guest_0232,Expected
Resort Hotel,1,98,32,11,2,5,2,0.0,0,HB,Online TA,TA/TO,0,0,0,0,0,Transient,262.0,0,2,08,2017-08-11,0,7,2.0,0,1,0,4,Guest_0233,Expected
Resort Hotel,1,87,32,11,2,5,2,1.0,0,HB,Online TA,TA/TO,0,0,0,0,0,Transient,229.52,0,2,08,2017-08-11,0,7,3.0,0,1,0,4,Guest_0234,Expected
Resort Hotel,1,210,32,11,3,7,2,0.0,0,BB,Online TA,TA/TO,0,0,0,2,0,Transient,199.0,0,1,08,2017-08-11,0,10,2.0,0,1,1,4,Guest_0235,Expected
Resort Hotel,1,238,32,11,4,9,2,2.0,0,HB,Online TA,TA/TO,0,0,0,0,0,Transient,297.38,0,0,08,2017-08-11,0,13,4.0,0,1,1,4,Guest_0236,Expected
Resort Hotel,1,88,32,11,0,2,2,0.0,0,BB,Online TA,TA/TO,0,0,0,0,0,Transient,230.0,0,1,08,2017-08-11,0,2,2.0,0,1,0,4,Guest_0237,Expected
Resort Hotel,1,311,32,11,0,2,2,0.0,0,HB,Online TA,TA/TO,0,0,0,2,0,Transient,167.18,0,1,08,2017-08-11,0,2,2.0,0,1,1,4,Guest_0238,Expected
Resort Hotel,1,11,32,11,0,2,2,0.0,0,BB,Online TA,TA/TO,0,0,0,0,0,Transient,210.0,0,1,08,2017-08-11,0,2,2.0,0,1,1,4,Guest_0239,Expected
Resort Hotel,1,306,32,11,0,2,1,0.0,0,HB,Online TA,TA/TO,0,0,0,0,0,Transient,185.4,0,1,08,2017-08-11,0,2,1.0,0,1,1,4,Guest_0240,Expected
Resort Hotel,1,306,32,11,0,2,1,0.0,0,BB,Online TA,TA/TO,0,0,0,0,0,Transient,167.18,0,2,08,2017-08-11,0,2,1.0,0,1,1,4,Guest_0241,Expected
Resort Hotel,1,311,32,11,1,2,1,0.0,0,BB,Online TA,TA/TO,0,0,0,3,0,Transient,156.6,0,2,08,2017-08-11,0,3,1.0,0,1,1,4,Guest_0242,Expected
Resort Hotel,1,305,32,11,1,2,1,0.0,0,BB,Online TA,TA/TO,0,0,0,0,0,Transient,167.18,0,2,08,2017-08-11,0,3,1.0,0,1,1,4,Guest_0243,Expected
Resort Hotel,1,161,32,11,1,2,2,2.0,0,BB,Online TA,TA/TO,0,0,0,1,0,Transient,300.0,0,1,08,2017-08-11,0,3,4.0,0,1,1,4,Guest_0244,Expected
Resort Hotel,1,301,32,11,1,2,1,0.0,0,HB,Online TA,TA/TO,0,0,0,0,0,Transient,185.4,0,2,08,2017-08-11,0,3,1.0,0,1,1,4,Guest_0245,Expected
Resort Hotel,1,306,32,11,1,2,2,0.0,0,HB,Online TA,TA/TO,0,0,0,1,0,Transient,185.4,0,1,08,2017-08-11,0,3,2.0,0,1,1,4,Guest_0246,Expected
Resort Hotel,1,327,32,12,2,1,2,0.0,0,BB,Online TA,TA/TO,0,0,0,0,0,Transient,153.75,0,1,08,2017-08-12,0,3,2.0,0,1,1,5,Guest_0247,Expected
Resort Hotel,1,201,32,12,2,1,2,0.0,0,FB,Offline TA/TO,TA/TO,0,0,0,0,0,Transient,155.7,0,0,08,2017-08-12,0,3,2.0,0,1,0,5,Guest_0248,Expected
Resort Hotel,1,307,32,12,2,1,2,0.0,0,BB,Online TA,TA/TO,0,0,0,0,0,Transient,138.38,0,1,08,2017-08-12,0,3,2.0,0,1,1,5,Guest_0249,Expected
Resort Hotel,1,132,32,12,2,1,2,0.0,0,BB,Online TA,TA/TO,0,0,0,0,0,Transient,232.33,0,1,08,2017-08-12,0,3,2.0,0,1,0,5,Guest_0250,Expected
Resort Hotel,1,224,32,12,2,3,2,2.0,0,HB,Online TA,TA/TO,0,0,0,0,0,Transient,303.2,0,2,08,2017-08-12,0,5,4.0,0,1,0,5,Guest_0251,Expected
Resort Hotel,1,47,32,12,2,3,3,1.0,0,BB,Online TA,TA/TO,0,0,0,0,0,Transient,340.0,0,0,08,2017-08-12,0,5,4.0,0,1,0,5,Guest_0252,Expected
Resort Hotel,1,36,32,12,2,4,2,0.0,0,BB,Online TA,TA/TO,0,0,0,0,0,Transient,230.0,0,1,08,2017-08-12,0,6,2.0,0,1,1,5,Guest_0253,Expected
Resort Hotel,1,187,32,12,2,5,2,2.0,0,HB,Online TA,TA/TO,0,0,0,0,0,Transient,256.57,0,0,08,2017-08-12,0,7,4.0,0,1,1,5,Guest_0254,Expected
Resort Hotel,1,46,32,12,2,5,2,0.0,0,HB,Online TA,TA/TO,0,0,0,0,0,Transient,262.0,0,0,08,2017-08-12,0,7,2.0,0,1,0,5,Guest_0255,Expected
Resort Hotel,1,46,32,12,2,5,2,0.0,0,BB,Offline TA/TO,TA/TO,0,0,0,0,0,Transient,212.0,0,0,08,2017-08-12,0,7,2.0,0,1,0,5,Guest_0256,Expected
Resort Hotel,1,186,32,12,2,5,2,2.0,0,BB,Online TA,TA/TO,0,0,0,0,0,Transient,208.57,0,0,08,2017-08-12,0,7,4.0,0,1,0,5,Guest_0257,Expected
Resort Hotel,1,144,32,12,2,5,2,0.0,0,HB,Direct,Direct,0,0,0,1,0,Transient,225.5,0,1,08,2017-08-12,0,7,2.0,0,1,0,5,Guest_0258,Expected
Resort Hotel,1,269,32,12,2,5,2,1.0,0,HB,Online TA,TA/TO,0,0,0,0,0,Transient,162.0,0,0,08,2017-08-12,0,7,3.0,0,1,0,5,Guest_0259,Expected
Resort Hotel,1,341,32,12,4,6,2,0.0,0,BB,Online TA,TA/TO,0,0,0,0,0,Transient,138.38,0,2,08,2017-08-12,0,10,2.0,0,1,1,5,Guest_0260,Expected
Resort Hotel,1,341,32,12,4,6,2,0.0,0,BB,Online TA,TA/TO,0,0,0,0,0,Transient,138.38,0,2,08,2017-08-12,0,10,2.0,0,1,1,5,Guest_0261,Expected
Resort Hotel,1,187,32,12,4,7,2,0.0,0,HB,Offline TA/TO,TA/TO,0,0,0,0,0,Transient,151.0,0,0,08,2017-08-12,0,11,2.0,0,1,0,5,Guest_0262,Expected
Resort Hotel,1,187,32,12,4,7,2,0.0,0,HB,Offline TA/TO,TA/TO,0,0,0,0,0,Transient,151.0,0,0,08,2017-08-12,0,11,2.0,0,1,0,5,Guest_0263,Expected
Resort Hotel,1,273,32,12,4,10,2,0.0,0,BB,Online TA,TA/TO,0,0,0,0,0,Transient,179.66,0,2,08,2017-08-12,0,14,2.0,0,1,1,5,Guest_0264,Expected
Resort Hotel,1,193,32,12,4,10,2,0.0,0,BB,Offline TA/TO,TA/TO,0,0,0,0,0,Transient,110.7,0,0,08,2017-08-12,0,14,2.0,0,1,0,5,Guest_0265,Expected
Resort Hotel,1,213,32,12,4,10,2,1.0,0,HB,Online TA,TA/TO,0,0,0,0,0,Transient,228.0,0,1,08,2017-08-12,0,14,3.0,0,1,0,5,Guest_0266,Expected
Resort Hotel,1,0,33,13,1,0,2,0.0,0,BB,Online TA,TA/TO,0,0,0,0,0,Transient,207.0,0,0,08,2017-08-13,0,1,2.0,0,1,0,6,Guest_0267,Expected
Resort Hotel,1,176,33,13,2,0,2,0.0,0,HB,Online TA,TA/TO,0,0,0,0,0,Transient,232.0,0,1,08,2017-08-13,0,2,2.0,0,1,0,6,Guest_0268,Expected
Resort Hotel,1,176,33,13,2,0,2,0.0,0,HB,Online TA,TA/TO,0,0,0,0,0,Transient,232.0,0,1,08,2017-08-13,0,2,2.0,0,1,0,6,Guest_0269,Expected
Resort Hotel,1,183,33,13,2,1,2,0.0,0,BB,Online TA,TA/TO,0,0,0,0,0,Transient,193.33,0,0,08,2017-08-13,0,3,2.0,0,1,1,6,Guest_0270,Expected
Resort Hotel,1,95,33,13,2,1,2,0.0,0,BB,Online TA,TA/TO,0,0,0,0,0,Transient,230.0,0,1,08,2017-08-13,0,3,2.0,0,1,1,6,Guest_0271,Expected
Resort Hotel,1,183,33,13,2,1,2,0.0,0,HB,Online TA,TA/TO,0,0,0,0,0,Transient,225.33,0,0,08,2017-08-13,0,3,2.0,0,1,1,6,Guest_0272,Expected
